rotten_tomatoes_link,movie_title,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,release_year,streaming_release_year
m/the_10th_victim,The 10th Victim (La Decima vittima) (The Tenth Victim),Fresh,80.0,10.0,Upright,79.0,1637.0,0,8,2,1965,2016
m/the_12th_man,The 12th Man,Fresh,86.0,21.0,Upright,79.0,612.0,9,18,3,2018,2019
m/the_24th,The 24th,Fresh,78.0,27.0,Upright,92.0,12.0,10,21,6,2020,2020
m/the_33,The 33,Rotten,48.0,154.0,Spilled,59.0,11016.0,36,74,80,2015,2016
m/the_5th_quarter,The 5th Quarter,Rotten,57.0,7.0,Upright,62.0,1085.0,3,4,3,2011,2015
m/the_9th_life_of_louis_drax,The 9th Life of Louis Drax,Rotten,38.0,66.0,Spilled,37.0,1954.0,18,25,41,2016,2017
m/the_absent_one,The Absent One (Fasandraeberne),Fresh,92.0,12.0,Upright,67.0,354.0,5,11,1,2016,2016
m/the_accountant_2016,The Accountant,Rotten,52.0,282.0,Upright,76.0,46663.0,53,146,137,2016,2016
m/the_act_of_killing,The Act Of Killing,Fresh,95.0,156.0,Upright,85.0,14994.0,46,148,8,2013,2016
m/the_adderall_diaries,The Adderall Diaries,Rotten,23.0,35.0,Spilled,28.0,629.0,13,8,27,2016,2016
m/the_adventure_club,The Adventure Club,Rotten,20.0,5.0,Spilled,50.0,23.0,1,1,4,2017,2017
m/the_adventurer_the_curse_of_the_midas_box,The Adventurer: The Curse of the Midas Box,Rotten,20.0,15.0,Spilled,38.0,953.0,3,3,12,2014,2016
m/the_adventurers_2017,The Adventurers,Rotten,14.0,7.0,Spilled,26.0,176.0,3,1,6,2017,2017
m/the_adventures_of_bullwhip_griffin,The Adventures of Bullwhip Griffin,Rotten,50.0,8.0,Spilled,48.0,636.0,3,4,4,1967,2015
m/the_adventures_of_milo_and_otis_1986,The Adventures of Milo and Otis,Fresh,80.0,10.0,Upright,74.0,53857.0,0,8,2,1986,2016
m/the_adventures_of_tintin,The Adventures of Tintin,Fresh,74.0,232.0,Upright,74.0,77487.0,51,172,60,2011,2016
m/the_african_queen_1951,The African Queen,Fresh,98.0,45.0,Upright,86.0,33465.0,9,44,1,1951,2016
m/the_after_party_2018,The After Party,Rotten,0.0,5.0,Upright,87.0,393.0,0,0,5,2018,2018
m/the_afterlight,The Afterlight,Fresh,63.0,8.0,Upright,86.0,40.0,6,5,3,2010,2011
m/the_aftermath_2019,The Aftermath,Rotten,27.0,150.0,Spilled,50.0,360.0,34,41,109,2019,2019
m/the_age_of_adaline,The Age of Adaline,Rotten,54.0,167.0,Upright,67.0,38902.0,42,91,76,2015,2016
m/the_age_of_stupid,The Age of Stupid,Fresh,73.0,15.0,Upright,68.0,1542.0,5,11,4,2009,2016
m/the_air_i_breahe,The Air I Breathe,Rotten,10.0,40.0,Upright,61.0,22831.0,15,4,36,2008,2019
m/the_air_up_there_1994,The Air Up There,Rotten,21.0,28.0,Spilled,35.0,19847.0,8,6,22,1994,2016
m/the_amazing_catfish,The Amazing Catfish,Fresh,100.0,8.0,Upright,80.0,712.0,4,8,0,2014,2016
m/the_amazing_spider_man,The Amazing Spider-Man,Fresh,73.0,332.0,Upright,77.0,815587.0,57,241,91,2012,2014
m/the_amazing_spider_man_2,The Amazing Spider-Man 2,Rotten,51.0,308.0,Upright,64.0,222281.0,62,158,150,2014,2015
m/the_ambassador,The Ambassador,Fresh,73.0,37.0,Upright,74.0,761.0,17,27,10,2012,2016
m/the_american,The American,Fresh,65.0,223.0,Spilled,39.0,66176.0,52,146,77,2010,2015
m/the_american_side,The American Side,Fresh,79.0,19.0,Upright,80.0,848.0,5,15,4,2016,2016
m/the_amityville_horror,The Amityville Horror,Rotten,27.0,44.0,Spilled,52.0,86899.0,7,12,32,1979,2017
m/the_angel,The Angel,Fresh,75.0,12.0,Upright,60.0,243.0,1,9,3,2018,2018
m/the_angels_share,The Angels' Share,Fresh,89.0,102.0,Upright,78.0,6920.0,32,91,11,2013,2017
m/the_angriest_man_in_brooklyn,The Angriest Man in Brooklyn,Rotten,9.0,32.0,Spilled,30.0,4591.0,11,3,29,2014,2016
m/the_angry_birds_movie,The Angry Birds Movie,Rotten,43.0,159.0,Spilled,46.0,29435.0,29,69,91,2016,2016
m/the_anomaly,The Anomaly,Rotten,0.0,17.0,Spilled,24.0,1369.0,4,0,17,2015,2016
m/the_anonymous_people,The Anonymous People,Rotten,43.0,7.0,Upright,65.0,133.0,3,3,4,2014,2016
m/the_anthropologist,The Anthropologist,Fresh,100.0,6.0,Upright,74.0,288.0,3,6,0,2016,2016
m/the_apostate_2016,The Apostate (El Apóstata),Fresh,79.0,19.0,Spilled,33.0,93.0,4,15,4,2016,2017
m/the_apparition,The Apparition,Rotten,3.0,62.0,Spilled,24.0,23554.0,11,2,60,2012,2013
m/the_apparition_2018,The Apparition (L'apparition),Fresh,73.0,44.0,Upright,64.0,65.0,13,32,12,2018,2019
m/the_arbor_2010,The Arbor,Fresh,96.0,46.0,Upright,74.0,1279.0,16,44,2,2011,2016
m/the_ardor,Ardor,Rotten,36.0,33.0,Spilled,26.0,178.0,17,12,21,2015,2016
m/the_argument,The Argument,Fresh,69.0,16.0,Spilled,33.0,18.0,3,11,5,2020,2020
m/the_armstrong_lie_2013,The Armstrong Lie,Fresh,82.0,120.0,Upright,76.0,5907.0,44,98,22,2013,2015
m/the_arrangement,The Arrangement,Rotten,8.0,12.0,Upright,65.0,555.0,2,1,11,1969,2012
m/the_art_of_getting_by,The Art of Getting By,Rotten,19.0,113.0,Spilled,46.0,12490.0,34,22,91,2011,2015
m/the_art_of_the_steal,The Art of the Steal,Rotten,44.0,50.0,Spilled,39.0,5885.0,18,22,28,2014,2016
m/the_art_star_and_the_sudanese_twins_2008,The Art Star and the Sudanese Twins,Fresh,86.0,7.0,Spilled,53.0,146.0,3,6,1,2008,2016
m/the_artist,The Artist,Fresh,95.0,317.0,Upright,87.0,58629.0,64,302,15,2011,2014
m/the_aspern_papers,The Aspern Papers,Rotten,18.0,22.0,Spilled,38.0,34.0,9,4,18,2019,2019
m/the_assassin_2015,The Assassin,Fresh,81.0,124.0,Spilled,48.0,5455.0,30,100,24,2015,2016
m/the_assignment_2017,The Assignment,Rotten,33.0,60.0,Spilled,21.0,493.0,15,20,40,2017,2017
m/the_attack_2012,The Attack,Fresh,87.0,60.0,Upright,78.0,8262.0,25,53,8,2013,2016
m/the_attorney,The Attorney,Fresh,75.0,12.0,Upright,87.0,748.0,7,9,3,2014,2016
m/the_automatic_hate,The Automatic Hate,Fresh,67.0,12.0,Spilled,47.0,160.0,5,8,4,2016,2016
m/the_autopsy_of_jane_doe,The Autopsy of Jane Doe,Fresh,87.0,104.0,Upright,70.0,12301.0,14,90,14,2016,2017
m/the_awakening_2011,The Awakening,Fresh,62.0,73.0,Spilled,51.0,16885.0,25,45,28,2012,2017
m/the_babadook,The Babadook,Fresh,98.0,238.0,Upright,72.0,39139.0,49,233,5,2014,2015
m/the_babymakers_2012,The Babymakers,Rotten,8.0,51.0,Spilled,22.0,4442.0,21,4,47,2012,2017
m/the_babysitter_2017,The Babysitter,Fresh,72.0,29.0,Upright,61.0,2334.0,0,21,8,2017,2017
m/the_bachelor_and_the_bobby_soxer,The Bachelor and the Bobby-Soxer,Fresh,78.0,9.0,Upright,78.0,6836.0,1,7,2,1947,2016
m/the_bachelors_2017,The Bachelors,Fresh,83.0,18.0,Upright,74.0,323.0,4,15,3,2017,2017
m/the_backwoods,The Backwoods (Bosque de sombras),Fresh,67.0,9.0,Spilled,27.0,1603.0,1,6,3,2008,2016
m/the_bad_batch,The Bad Batch,Rotten,47.0,98.0,Spilled,30.0,2868.0,19,46,52,2017,2017
m/the_bag_man,The Bag Man,Rotten,11.0,46.0,Spilled,22.0,1913.0,16,5,41,2014,2019
m/the_ballad_of_buster_scruggs,The Ballad of Buster Scruggs,Fresh,90.0,224.0,Upright,77.0,3514.0,43,202,22,2018,2018
m/the_ballad_of_lefty_brown,The Ballad of Lefty Brown,Fresh,79.0,28.0,Spilled,54.0,587.0,10,22,6,2017,2017
m/the_bands_visit,The Band's Visit,Fresh,98.0,118.0,Upright,86.0,13558.0,38,116,2,2007,2013
m/the_banshee_chapter,The Banshee Chapter,Fresh,77.0,22.0,Spilled,42.0,1526.0,4,17,5,2014,2017
m/the_barber_2015,The Barber,Rotten,20.0,10.0,Spilled,26.0,256.0,7,2,8,2015,2016
m/the_basement_2018,The Basement,Rotten,11.0,9.0,Spilled,26.0,102.0,1,1,8,2018,2018
m/the_bastards,Bastards,Fresh,67.0,54.0,Spilled,37.0,713.0,24,36,18,2013,2017
m/the_battery,The Battery,Fresh,80.0,10.0,Upright,65.0,916.0,0,8,2,2014,2016
m/the_battle_of_algiers,The Battle of Algiers (La Battaglia di Algeri),Fresh,99.0,89.0,Upright,95.0,14474.0,29,88,1,1967,2017
m/the_battle_of_pussy_willow_creek_2013,The Battle of Pussy Willow Creek,Rotten,56.0,9.0,Upright,85.0,86.0,6,5,4,2013,2016
m/the_bay_2012,The Bay,Fresh,76.0,82.0,Spilled,43.0,10188.0,29,62,20,2012,2014
m/the_bay_of_silence,The Bay of Silence,Rotten,50.0,28.0,Upright,61.0,36.0,5,14,14,2020,2020
m/the_baytown_outlaws,The Baytown Outlaws,Rotten,22.0,27.0,Spilled,54.0,4684.0,12,6,21,2013,2016
m/the_beach_bum_2019,The Beach Bum,Rotten,56.0,120.0,Spilled,29.0,732.0,30,67,53,2019,2019
m/the_beast_1975,The Beast (La bête),Fresh,67.0,21.0,Spilled,51.0,1955.0,6,14,7,2014,2017
m/the_beast_with_five_fingers,The Beast With Five Fingers,Fresh,89.0,18.0,Upright,60.0,439.0,4,16,2,1946,2012
m/the_beat_beneath_my_feet,The Beat Beneath My Feet,Rotten,50.0,8.0,Spilled,48.0,142.0,4,4,4,2016,2016
m/the_beatles_eight_days_a_week_the_touring_years,The Beatles: Eight Days a Week - The Touring Years,Fresh,96.0,103.0,Upright,89.0,8008.0,29,99,4,2016,2017
m/the_beautiful_person,The Beautiful Person (La Belle Personne),Rotten,50.0,6.0,Spilled,58.0,1796.0,2,3,3,2008,2009
m/the_beaver_2010,The Beaver,Fresh,62.0,183.0,Spilled,55.0,24052.0,55,113,70,2011,2013
m/the_beguiled,The Beguiled,Fresh,79.0,322.0,Spilled,48.0,13952.0,57,254,68,2017,2018
m/the_believer,The Believer,Fresh,83.0,93.0,Upright,82.0,25212.0,28,77,16,2002,2017
m/the_believers_1987,The Believers,Rotten,39.0,18.0,Spilled,44.0,3467.0,1,7,11,1987,2017
m/the_belko_experiment,The Belko Experiment,Rotten,53.0,105.0,Spilled,40.0,9553.0,18,56,49,2017,2017
m/the_benefactor,The Benefactor,Rotten,26.0,54.0,Spilled,23.0,1213.0,20,14,40,2016,2016
m/the_berlin_file,The Berlin File,Rotten,43.0,14.0,Spilled,58.0,461.0,6,6,8,2013,2016
m/the_best_exotic_marigold_hotel_2012,The Best Exotic Marigold Hotel,Fresh,78.0,167.0,Upright,78.0,72161.0,42,131,36,2012,2015
m/the_best_man_holiday_2013,The Best Man Holiday,Fresh,71.0,96.0,Upright,83.0,52746.0,33,68,28,2013,2015
m/the_best_of_enemies_2019,The Best of Enemies,Rotten,53.0,77.0,Upright,76.0,534.0,20,41,36,2019,2019
m/the_best_of_me,The Best Of Me,Rotten,12.0,83.0,Spilled,59.0,27104.0,26,10,73,2014,2015
m/the_best_offer,The Best Offer,Rotten,56.0,34.0,Upright,77.0,5034.0,14,19,15,2014,2017
m/the_better_angels,The Better Angels,Rotten,45.0,49.0,Spilled,43.0,673.0,20,22,27,2014,2016
m/the_bfg_2016,The BFG,Fresh,74.0,297.0,Spilled,57.0,38004.0,56,221,77,2016,2016
m/the_big_bang_2011,The Big Bang,Rotten,19.0,16.0,Spilled,25.0,1439.0,10,3,13,2011,2015
m/the_big_day_1952,The Big Day (Jour De Fete),Fresh,100.0,20.0,Upright,83.0,2604.0,1,20,0,1952,2017
m/the_big_feast,The Big Feast (La Grande Bouffe),Fresh,63.0,16.0,Upright,82.0,3493.0,7,10,6,1973,2017
m/the_big_fix,The Big Fix,Fresh,86.0,7.0,Upright,84.0,244.0,5,6,1,2011,2012
m/the_big_kahuna,The Big Kahuna,Fresh,73.0,79.0,Upright,71.0,8180.0,26,58,21,2000,2016
m/the_big_lebowski,The Big Lebowski,Fresh,83.0,105.0,Upright,93.0,356277.0,20,87,18,1998,2015
m/the_big_parade,The Big Parade,Fresh,100.0,12.0,Upright,91.0,794.0,0,12,0,1925,2013
m/the_big_picture_2012,The Big Picture,Fresh,86.0,43.0,Upright,63.0,1655.0,15,37,6,2012,2016
m/the_big_short,The Big Short,Fresh,88.0,322.0,Upright,88.0,69098.0,56,284,38,2015,2016
m/the_big_sick,The Big Sick,Fresh,98.0,299.0,Upright,88.0,32760.0,50,294,5,2017,2017
m/the_big_squeeze_1996,The Big Squeeze,Rotten,43.0,7.0,Upright,60.0,80.0,1,3,4,1996,2017
m/the_big_wedding_2013,The Big Wedding,Rotten,7.0,111.0,Spilled,40.0,30152.0,36,8,103,2013,2015
m/the_big_year,The Big Year,Rotten,42.0,103.0,Spilled,40.0,21557.0,36,43,60,2011,2015
m/the_bingo_long_traveling_all_stars_and_motor_kings,The Bingo Long Traveling All-Stars & Motor Kings,Fresh,88.0,17.0,Upright,68.0,318.0,7,15,2,1976,2016
m/the_birth_of_a_nation_2016,The Birth of a Nation,Fresh,72.0,265.0,Upright,71.0,15981.0,55,193,73,2016,2016
m/the_bishops_wife,The Bishop's Wife,Fresh,84.0,25.0,Upright,81.0,7974.0,7,21,4,1948,2014
m/the_black_cat_1981,The Black Cat,Rotten,33.0,6.0,Spilled,25.0,598.0,0,2,4,1981,2014
m/the_black_panthers_vanguard_of_the_revolution_2015,The Black Panthers: Vanguard Of The Revolution,Fresh,92.0,64.0,Upright,71.0,2217.0,21,59,5,2015,2016
m/the_black_power_mix_tape_1967_1975,The Black Power Mixtape 1967-1975,Fresh,92.0,53.0,Upright,86.0,1279.0,20,49,4,2011,2017
m/the_black_stallion_returns,The Black Stallion Returns,Rotten,20.0,5.0,Upright,73.0,7154.0,1,1,4,1983,2017
m/the_blackcoats_daughter,The Blackcoat's Daughter (February),Fresh,72.0,67.0,Spilled,49.0,4719.0,16,48,19,2017,2017
m/the_bleeding_house,The Bleeding House,Rotten,40.0,5.0,Spilled,25.0,344.0,1,2,3,2011,2016
m/the_bling_ring_2013,The Bling Ring,Rotten,59.0,204.0,Spilled,33.0,31670.0,56,121,83,2013,2016
m/the_blob,The Blob,Fresh,66.0,32.0,Spilled,52.0,31660.0,3,21,11,1958,2015
m/the_blob_1988,The Blob,Fresh,62.0,26.0,Spilled,56.0,22435.0,0,16,10,1988,2012
m/the_body_remembers_when_the_world_broke_open,The Body Remembers When the World Broke Open,Fresh,97.0,36.0,Spilled,58.0,26.0,7,35,1,2019,2019
m/the_bodyguard_1992,The Bodyguard,Rotten,33.0,46.0,Upright,64.0,260672.0,9,15,31,1992,2009
m/the_bodyguard_2011,The Bodyguard (Kaavalan),Rotten,29.0,7.0,Spilled,44.0,1266.0,4,2,5,2011,2016
m/the_book_of_eli,The Book of Eli,Rotten,47.0,205.0,Upright,64.0,350712.0,51,96,109,2010,2014
m/the_book_of_henry,The Book of Henry,Rotten,22.0,146.0,Upright,63.0,5883.0,31,32,114,2017,2017
m/the_book_of_life_2014,The Book of Life,Fresh,82.0,124.0,Upright,77.0,49423.0,33,102,22,2014,2016
m/the_book_of_love,The Book Of Love,Rotten,8.0,12.0,Upright,63.0,622.0,5,1,11,2017,2017
m/the_book_thief,The Book Thief,Rotten,47.0,149.0,Upright,73.0,50202.0,45,70,79,2013,2015
m/the_bookshop,The Bookshop,Rotten,57.0,106.0,Spilled,51.0,478.0,22,60,46,2018,2019
m/the_borderlands,The Borderlands,Fresh,81.0,16.0,Spilled,46.0,872.0,7,13,3,2014,2015
m/the_boss_2016,The Boss,Rotten,21.0,193.0,Spilled,38.0,27115.0,47,41,153,2016,2016
m/the_boss_baby,The Boss Baby,Rotten,53.0,179.0,Spilled,51.0,29741.0,34,94,85,2017,2017
m/the_bounce_back,The Bounce Back,Fresh,67.0,6.0,Upright,74.0,1587.0,1,4,2,2016,2017
m/the_bouncer,The Bouncer (Lukas),Fresh,80.0,5.0,Spilled,44.0,99.0,0,4,1,2019,2019
m/the_bourne_legacy,The Bourne Legacy,Rotten,55.0,230.0,Spilled,58.0,282109.0,51,126,104,2012,2015
m/the_boxer,The Boxer,Fresh,80.0,70.0,Upright,74.0,8313.0,27,56,14,1997,2016
m/the_boxtrolls,The Boxtrolls,Fresh,77.0,172.0,Upright,63.0,47430.0,40,133,39,2014,2016
m/the_boy,The Boy,Rotten,30.0,61.0,Spilled,38.0,19224.0,8,18,43,2016,2016
m/the_boy_2015,The Boy,Fresh,67.0,21.0,Spilled,38.0,583.0,6,14,7,2015,2015
m/the_boy_next_door_2015,The Boy Next Door,Rotten,12.0,136.0,Spilled,33.0,28745.0,38,16,120,2015,2016
m/the_boy_who_harnessed_the_wind,The Boy Who Harnessed the Wind,Fresh,86.0,63.0,Upright,88.0,374.0,20,54,9,2019,2019
m/the_boy_with_the_cuckoo_clock_heart,Jack and the Cuckoo-Clock Heart,Fresh,77.0,13.0,Upright,66.0,762.0,2,10,3,2014,2016
m/the_boys_and_girl_from_county_clare_2004,The Boys and Girl from County Clare,Rotten,46.0,28.0,Upright,61.0,1412.0,11,13,15,2004,2016
m/the_brainwashing_of_my_dad,The Brainwashing of My Dad,Rotten,58.0,12.0,Upright,77.0,245.0,4,7,5,2016,2017
m/the_brand_new_testament,The Brand New Testament (Le tout nouveau testament),Fresh,82.0,77.0,Upright,68.0,2838.0,17,63,14,2016,2017
m/the_brass_teapot,The Brass Teapot,Rotten,32.0,31.0,Spilled,51.0,2528.0,13,10,21,2013,2016
m/the_broken_circle_breakdown,The Broken Circle Breakdown,Fresh,82.0,102.0,Upright,85.0,5027.0,30,84,18,2013,2016
m/the_bronze,The Bronze,Rotten,36.0,99.0,Spilled,44.0,4950.0,28,36,63,2016,2016
m/the_brooklyn_banker,The Brooklyn Banker,Rotten,20.0,5.0,Upright,92.0,93.0,4,1,4,2016,2016
m/the_brooklyn_brothers_beat_the_best_2011,The Brooklyn Brothers Beat The Best,Rotten,33.0,21.0,Upright,62.0,1128.0,10,7,14,2012,2016
m/the_brother_from_another_planet,The Brother from Another Planet,Fresh,89.0,28.0,Upright,75.0,4513.0,6,25,3,1984,2017
m/the_brothers_grimsby,The Brothers Grimsby,Rotten,37.0,137.0,Spilled,41.0,14995.0,35,51,86,2016,2016
m/the_bubble_2007,The Bubble,Rotten,54.0,41.0,Upright,84.0,4672.0,21,22,19,2007,2017
m/the_burbs,The 'Burbs,Rotten,53.0,38.0,Upright,71.0,60873.0,11,20,18,1989,2017
m/the_butcher_the_chef_and_the_swordsman_2010,"The Butcher, The Chef And The Swordsman",Rotten,46.0,13.0,Spilled,40.0,679.0,6,6,7,2011,2013
m/the_bye_bye_man,The Bye Bye Man,Rotten,19.0,89.0,Spilled,22.0,7274.0,17,17,72,2017,2017
m/the_cabin_in_the_woods,The Cabin in the Woods,Fresh,92.0,286.0,Upright,74.0,207408.0,53,262,24,2012,2014
m/the_cabinet_of_dr_caligari,The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari),Fresh,98.0,62.0,Upright,89.0,27748.0,14,62,1,1920,2016
m/the_call_2013,The Call,Rotten,44.0,131.0,Upright,65.0,54459.0,31,58,74,2013,2015
m/the_call_of_cthulhu_1969,The Call of Cthulhu,Fresh,100.0,6.0,Upright,85.0,4551.0,0,6,0,1969,2019
m/the_calling_2014,The Calling,Rotten,51.0,45.0,Spilled,33.0,4819.0,14,23,22,2014,2016
m/the_campaign,The Campaign,Fresh,66.0,206.0,Spilled,51.0,123147.0,47,136,70,2012,2015
m/the_canal,The Canal,Fresh,71.0,24.0,Spilled,48.0,1236.0,5,17,7,2014,2016
m/the_cannibal_club,The Cannibal Club,Rotten,57.0,14.0,Upright,64.0,14.0,2,8,6,2019,2019
m/the_canterville_ghost_1944,The Canterville Ghost,Fresh,86.0,7.0,Upright,72.0,553.0,0,6,1,1944,2013
m/the_canyons_2013,The Canyons,Rotten,21.0,94.0,Spilled,15.0,3185.0,33,20,75,2013,2016
m/the_captain_2017,The Captain (Der Hauptmann),Fresh,83.0,53.0,Upright,82.0,636.0,18,44,9,2018,2018
m/the_captive_2014,The Captive,Rotten,30.0,54.0,Spilled,36.0,161.0,17,16,38,2014,2016
m/the_car,The Car,Rotten,28.0,18.0,Spilled,52.0,6012.0,4,5,13,1977,2016
m/the_cartel,The Cartel,Rotten,48.0,29.0,Upright,69.0,178.0,14,14,15,2010,2017
m/the_case_for_christ_2017,The Case for Christ,Rotten,59.0,27.0,Upright,87.0,47.0,6,16,11,2017,2017
m/the_cassandra_crossing,The Cassandra Crossing,Rotten,30.0,10.0,Spilled,52.0,2653.0,0,3,7,1977,2018
m/the_castle,The Castle,Fresh,87.0,39.0,Upright,92.0,14613.0,7,34,5,1999,2016
m/the_cat_from_outer_space,The Cat from Outer Space,Fresh,67.0,9.0,Spilled,59.0,7070.0,3,6,3,1978,2015
m/the_cat_o_nine_tails,The Cat o' Nine Tails (Il gatto a nove code),Fresh,82.0,22.0,Spilled,53.0,4156.0,1,18,4,1971,2012
m/the_cat_returns,The Cat Returns,Fresh,90.0,21.0,Upright,82.0,35328.0,4,19,2,2002,2020
m/the_catcher_was_a_spy,The Catcher Was A Spy,Rotten,32.0,75.0,Spilled,51.0,503.0,28,24,51,2018,2018
m/the_catechism_cataclysm,The Catechism Cataclysm,Rotten,47.0,19.0,Spilled,44.0,189.0,8,9,10,2011,2017
m/the_catered_affair_1956,The Catered Affair,Rotten,17.0,6.0,Upright,71.0,441.0,3,1,5,1956,2017
m/the_celestine_prophecy,The Celestine Prophecy,Rotten,4.0,23.0,Spilled,54.0,19603.0,8,1,22,2006,2014
m/the_cell_2000,The Cell,Rotten,45.0,164.0,Spilled,57.0,180872.0,44,73,91,2000,2011
m/the_challenge_1982,The Challenge,Rotten,57.0,7.0,Upright,70.0,322.0,0,4,3,1982,2016
m/the_chamber_2018,The Chamber,Rotten,33.0,15.0,Spilled,14.0,66.0,3,5,10,2018,2018
m/the_change_up,The Change-Up,Rotten,25.0,156.0,Spilled,47.0,46427.0,48,39,117,2011,2015
m/the_changeover,The Changeover,Fresh,69.0,32.0,Upright,68.0,260.0,5,22,10,2019,2019
m/the_chaperone,The Chaperone,Rotten,29.0,17.0,Spilled,43.0,2699.0,9,5,12,2011,2016
m/the_chaser_2008,The Chaser (Chugyeogja),Fresh,82.0,34.0,Upright,89.0,5416.0,12,28,6,2008,2017
m/the_cherry_orchard_2000,The Cherry Orchard,Rotten,54.0,26.0,Spilled,30.0,674.0,10,14,12,2000,2016
m/the_chess_players,The Chess Players (Shatranj Ke Khiladi),Fresh,89.0,9.0,Upright,87.0,1005.0,3,8,1,1978,2017
m/the_child_remains,The Child Remains,Rotten,14.0,7.0,Spilled,36.0,11.0,2,1,6,2019,2019
m/the_childhood_of_a_leader,The Childhood of a Leader,Fresh,89.0,65.0,Spilled,54.0,1523.0,17,58,7,2016,2016
m/the_children_act,The Children Act,Fresh,74.0,111.0,Upright,62.0,657.0,26,82,29,2018,2018
m/the_choice,The Choice,Rotten,11.0,84.0,Upright,62.0,12512.0,25,9,75,2016,2016
m/the_christmas_candle_2013,The Christmas Candle,Rotten,21.0,24.0,Upright,75.0,4422.0,9,5,19,2013,2017
m/the_church,The Church (La Chiesa),Fresh,64.0,11.0,Spilled,49.0,2479.0,0,7,4,1989,2014
m/the_circle_2017,The Circle,Rotten,15.0,142.0,Spilled,21.0,18152.0,28,22,120,2017,2017
m/the_citadel,The Citadel,Fresh,89.0,9.0,Upright,72.0,411.0,4,8,1,1938,2013
m/the_clapper,The Clapper,Rotten,23.0,26.0,Spilled,31.0,261.0,7,6,20,2018,2018
m/the_class,The Class,Fresh,95.0,161.0,Upright,82.0,12573.0,53,153,8,2008,2012
m/the_cleanse,The Cleanse,Fresh,83.0,23.0,Spilled,38.0,523.0,6,19,4,2018,2018
m/the_closer_you_get,The Closer You Get,Rotten,32.0,19.0,Spilled,48.0,200.0,4,6,13,2000,2015
m/the_clovehitch_killer,The Clovehitch Killer,Fresh,76.0,33.0,Upright,68.0,809.0,7,25,8,2018,2018
m/the_cobbler_2015,The Cobbler,Rotten,10.0,70.0,Spilled,36.0,9475.0,26,7,63,2015,2016
m/the_cold_lands_2013,The Cold Lands,Fresh,64.0,11.0,Spilled,56.0,108.0,6,7,4,2014,2016
m/the_cold_light_of_day,The Cold Light of Day,Rotten,4.0,46.0,Spilled,29.0,19637.0,11,2,44,2012,2015
m/the_coldest_game,The Coldest Game,Rotten,0.0,5.0,Spilled,50.0,102.0,1,0,5,2020,2020
m/the_collection_2012,The Collection,Rotten,36.0,50.0,Spilled,49.0,19419.0,15,18,32,2012,2015
m/the_collector_1965,The Collector,Fresh,100.0,14.0,Upright,84.0,3048.0,2,14,0,1965,2012
m/the_collectors_2000,The Collectors,Fresh,80.0,5.0,Spilled,22.0,90.0,0,4,1,2000,2016
m/the_collini_case,The Collini Case,Fresh,82.0,11.0,Upright,64.0,14.0,1,9,2,2020,2020
m/the_colony_2013,The Colony,Rotten,21.0,34.0,Spilled,22.0,7417.0,12,7,27,2013,2016
m/the_color_of_pomegranates,The Color of Pomegranates (Sayat Nova ),Fresh,94.0,17.0,Upright,84.0,1712.0,2,16,1,1980,2019
m/the_color_of_time,The Color of Time,Rotten,5.0,21.0,Spilled,20.0,1139.0,10,1,20,2014,2015
m/the_color_wheel,The Color Wheel,Fresh,78.0,27.0,Spilled,56.0,364.0,12,21,6,2012,2016
m/the_colossus_of_rhodes,The Colossus of Rhodes,Fresh,63.0,8.0,Spilled,31.0,528.0,2,5,3,1961,2014
m/the_comedian_2017,The Comedian,Rotten,24.0,113.0,Spilled,28.0,2198.0,36,27,86,2017,2017
m/the_comedy,The Comedy,Rotten,47.0,34.0,Spilled,55.0,4441.0,16,16,18,2012,2016
m/the_command,The Command (Kursk),Fresh,69.0,51.0,Spilled,55.0,114.0,13,35,16,2019,2019
m/the_commune_2017,The Commune (Kollektivet),Fresh,71.0,94.0,Upright,60.0,732.0,26,67,27,2017,2017
m/the_commuter,The Commuter,Rotten,56.0,211.0,Spilled,40.0,5315.0,45,118,93,2018,2018
m/the_company_you_keep,The Company You Keep,Rotten,54.0,122.0,Spilled,45.0,13533.0,38,66,56,2013,2014
m/the_competition_2018,The Competition,Rotten,17.0,6.0,Spilled,53.0,139.0,1,1,5,2018,2018
m/the_con_is_on,The Con Is On,Rotten,0.0,5.0,Spilled,42.0,165.0,2,0,5,2018,2019
m/the_concert_2010,The Concert (Le concert),Fresh,61.0,66.0,Upright,78.0,11198.0,22,40,26,2010,2017
m/the_condemned_2013,The Condemned,Rotten,0.0,9.0,Upright,64.0,120.0,6,0,9,2013,2017
m/the_conformist,The Conformist,Fresh,98.0,56.0,Upright,90.0,8767.0,17,55,1,1970,2016
m/the_congress,The Congress,Fresh,73.0,107.0,Spilled,53.0,7962.0,31,78,29,2014,2016
m/the_conjuring,The Conjuring,Fresh,86.0,223.0,Upright,83.0,159386.0,51,191,32,2013,2015
m/the_conjuring_2,The Conjuring 2,Fresh,80.0,251.0,Upright,81.0,54542.0,38,201,50,2016,2016
m/the_connection,The Connection,Fresh,77.0,74.0,Upright,71.0,1878.0,25,57,17,2015,2016
